,0,1,2,3,4,5,6
2748,8.5,0.0,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2749,17.0,0.0,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2750,-17.0,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2751,-8.5,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2752,0.0,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2753,8.5,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2754,17.0,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2755,-17.0,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2756,-8.5,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2757,0.0,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2758,8.5,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2759,17.0,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,-19.0
2760,-17.0,-17.0,1.0,0.0,0.0,130.0,1.5
2761,-8.5,-17.0,1.0,0.0,0.0,130.0,1.5
2762,0.0,-17.0,1.0,0.0,0.0,130.0,1.5
2763,8.5,-17.0,1.0,0.0,0.0,130.0,1.5
2764,17.0,-17.0,1.0,0.0,0.0,130.0,1.5
2765,-17.0,-8.5,1.0,0.0,0.0,130.0,1.5
2766,-8.5,-8.5,1.0,0.0,0.0,130.0,1.5
2767,0.0,-8.5,1.0,0.0,0.0,130.0,1.5
2768,8.5,-8.5,1.0,0.0,0.0,130.0,1.5
2769,17.0,-8.5,1.0,0.0,0.0,130.0,1.5
2770,-17.0,0.0,1.0,0.0,0.0,130.0,1.5
2771,-8.5,0.0,1.0,0.0,0.0,130.0,1.5
2772,8.5,0.0,1.0,0.0,0.0,130.0,1.5
2773,17.0,0.0,1.0,0.0,0.0,130.0,1.5
2774,-17.0,8.5,1.0,0.0,0.0,130.0,1.5
2775,-8.5,8.5,1.0,0.0,0.0,130.0,1.5
2776,0.0,8.5,1.0,0.0,0.0,130.0,1.5
2777,8.5,8.5,1.0,0.0,0.0,130.0,1.5
2778,17.0,8.5,1.0,0.0,0.0,130.0,1.5
2779,-17.0,17.0,1.0,0.0,0.0,130.0,1.5
2780,-8.5,17.0,1.0,0.0,0.0,130.0,1.5
2781,0.0,17.0,1.0,0.0,0.0,130.0,1.5
2782,8.5,17.0,1.0,0.0,0.0,130.0,1.5
2783,17.0,17.0,1.0,0.0,0.0,130.0,1.5
2784,-17.0,-17.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2785,-8.5,-17.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2786,0.0,-17.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2787,8.5,-17.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2788,17.0,-17.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2789,-17.0,-8.5,6.123233995736766e-17,1.0,0.0,130.0,1.5
2790,-8.5,-8.5,6.123233995736766e-17,1.0,0.0,130.0,1.5
2791,0.0,-8.5,6.123233995736766e-17,1.0,0.0,130.0,1.5
2792,8.5,-8.5,6.123233995736766e-17,1.0,0.0,130.0,1.5
2793,17.0,-8.5,6.123233995736766e-17,1.0,0.0,130.0,1.5
2794,-17.0,0.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2795,-8.5,0.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2796,8.5,0.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2797,17.0,0.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2798,-17.0,8.5,6.123233995736766e-17,1.0,0.0,130.0,1.5
2799,-8.5,8.5,6.123233995736766e-17,1.0,0.0,130.0,1.5
2800,0.0,8.5,6.123233995736766e-17,1.0,0.0,130.0,1.5
2801,8.5,8.5,6.123233995736766e-17,1.0,0.0,130.0,1.5
2802,17.0,8.5,6.123233995736766e-17,1.0,0.0,130.0,1.5
2803,-17.0,17.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2804,-8.5,17.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2805,0.0,17.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2806,8.5,17.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2807,17.0,17.0,6.123233995736766e-17,1.0,0.0,130.0,1.5
2808,-17.0,-17.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2809,-8.5,-17.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2810,0.0,-17.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2811,8.5,-17.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2812,17.0,-17.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2813,-17.0,-8.5,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2814,-8.5,-8.5,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2815,0.0,-8.5,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2816,8.5,-8.5,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2817,17.0,-8.5,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2818,-17.0,0.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2819,-8.5,0.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2820,8.5,0.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2821,17.0,0.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2822,-17.0,8.5,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2823,-8.5,8.5,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2824,0.0,8.5,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2825,8.5,8.5,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2826,17.0,8.5,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2827,-17.0,17.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2828,-8.5,17.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2829,0.0,17.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2830,8.5,17.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2831,17.0,17.0,-1.0,1.2246467991473532e-16,0.0,130.0,1.5
2832,-17.0,-17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2833,-8.5,-17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2834,0.0,-17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2835,8.5,-17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2836,17.0,-17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2837,-17.0,-8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2838,-8.5,-8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2839,0.0,-8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2840,8.5,-8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2841,17.0,-8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2842,-17.0,0.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2843,-8.5,0.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2844,8.5,0.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2845,17.0,0.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2846,-17.0,8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2847,-8.5,8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2848,0.0,8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2849,8.5,8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2850,17.0,8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2851,-17.0,17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2852,-8.5,17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2853,0.0,17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2854,8.5,17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2855,17.0,17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,1.5
2856,-17.0,-17.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2857,-8.5,-17.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2858,0.0,-17.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2859,8.5,-17.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2860,17.0,-17.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2861,-17.0,-8.5,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2862,-8.5,-8.5,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2863,0.0,-8.5,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2864,8.5,-8.5,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2865,17.0,-8.5,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2866,-17.0,0.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2867,-8.5,0.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2868,8.5,0.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2869,17.0,0.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2870,-17.0,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2871,-8.5,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2872,0.0,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2873,8.5,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2874,17.0,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2875,-17.0,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2876,-8.5,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2877,0.0,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2878,8.5,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2879,17.0,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,1.5
2880,-17.0,-17.0,1.0,0.0,0.0,130.0,22.0
2881,-8.5,-17.0,1.0,0.0,0.0,130.0,22.0
2882,0.0,-17.0,1.0,0.0,0.0,130.0,22.0
2883,8.5,-17.0,1.0,0.0,0.0,130.0,22.0
2884,17.0,-17.0,1.0,0.0,0.0,130.0,22.0
2885,-17.0,-8.5,1.0,0.0,0.0,130.0,22.0
2886,-8.5,-8.5,1.0,0.0,0.0,130.0,22.0
2887,0.0,-8.5,1.0,0.0,0.0,130.0,22.0
2888,8.5,-8.5,1.0,0.0,0.0,130.0,22.0
2889,17.0,-8.5,1.0,0.0,0.0,130.0,22.0
2890,-17.0,0.0,1.0,0.0,0.0,130.0,22.0
2891,-8.5,0.0,1.0,0.0,0.0,130.0,22.0
2892,8.5,0.0,1.0,0.0,0.0,130.0,22.0
2893,17.0,0.0,1.0,0.0,0.0,130.0,22.0
2894,-17.0,8.5,1.0,0.0,0.0,130.0,22.0
2895,-8.5,8.5,1.0,0.0,0.0,130.0,22.0
2896,0.0,8.5,1.0,0.0,0.0,130.0,22.0
2897,8.5,8.5,1.0,0.0,0.0,130.0,22.0
2898,17.0,8.5,1.0,0.0,0.0,130.0,22.0
2899,-17.0,17.0,1.0,0.0,0.0,130.0,22.0
2900,-8.5,17.0,1.0,0.0,0.0,130.0,22.0
2901,0.0,17.0,1.0,0.0,0.0,130.0,22.0
2902,8.5,17.0,1.0,0.0,0.0,130.0,22.0
2903,17.0,17.0,1.0,0.0,0.0,130.0,22.0
2904,-17.0,-17.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2905,-8.5,-17.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2906,0.0,-17.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2907,8.5,-17.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2908,17.0,-17.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2909,-17.0,-8.5,6.123233995736766e-17,1.0,0.0,130.0,22.0
2910,-8.5,-8.5,6.123233995736766e-17,1.0,0.0,130.0,22.0
2911,0.0,-8.5,6.123233995736766e-17,1.0,0.0,130.0,22.0
2912,8.5,-8.5,6.123233995736766e-17,1.0,0.0,130.0,22.0
2913,17.0,-8.5,6.123233995736766e-17,1.0,0.0,130.0,22.0
2914,-17.0,0.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2915,-8.5,0.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2916,8.5,0.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2917,17.0,0.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2918,-17.0,8.5,6.123233995736766e-17,1.0,0.0,130.0,22.0
2919,-8.5,8.5,6.123233995736766e-17,1.0,0.0,130.0,22.0
2920,0.0,8.5,6.123233995736766e-17,1.0,0.0,130.0,22.0
2921,8.5,8.5,6.123233995736766e-17,1.0,0.0,130.0,22.0
2922,17.0,8.5,6.123233995736766e-17,1.0,0.0,130.0,22.0
2923,-17.0,17.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2924,-8.5,17.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2925,0.0,17.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2926,8.5,17.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2927,17.0,17.0,6.123233995736766e-17,1.0,0.0,130.0,22.0
2928,-17.0,-17.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2929,-8.5,-17.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2930,0.0,-17.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2931,8.5,-17.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2932,17.0,-17.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2933,-17.0,-8.5,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2934,-8.5,-8.5,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2935,0.0,-8.5,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2936,8.5,-8.5,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2937,17.0,-8.5,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2938,-17.0,0.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2939,-8.5,0.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2940,8.5,0.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2941,17.0,0.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2942,-17.0,8.5,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2943,-8.5,8.5,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2944,0.0,8.5,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2945,8.5,8.5,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2946,17.0,8.5,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2947,-17.0,17.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2948,-8.5,17.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2949,0.0,17.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2950,8.5,17.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2951,17.0,17.0,-1.0,1.2246467991473532e-16,0.0,130.0,22.0
2952,-17.0,-17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2953,-8.5,-17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2954,0.0,-17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2955,8.5,-17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2956,17.0,-17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2957,-17.0,-8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2958,-8.5,-8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2959,0.0,-8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2960,8.5,-8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2961,17.0,-8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2962,-17.0,0.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2963,-8.5,0.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2964,8.5,0.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2965,17.0,0.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2966,-17.0,8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2967,-8.5,8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2968,0.0,8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2969,8.5,8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2970,17.0,8.5,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2971,-17.0,17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2972,-8.5,17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2973,0.0,17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2974,8.5,17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2975,17.0,17.0,-1.8369701987210297e-16,-1.0,0.0,130.0,22.0
2976,-17.0,-17.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2977,-8.5,-17.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2978,0.0,-17.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2979,8.5,-17.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2980,17.0,-17.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2981,-17.0,-8.5,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2982,-8.5,-8.5,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2983,0.0,-8.5,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2984,8.5,-8.5,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2985,17.0,-8.5,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2986,-17.0,0.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2987,-8.5,0.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2988,8.5,0.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2989,17.0,0.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2990,-17.0,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2991,-8.5,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2992,0.0,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2993,8.5,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2994,17.0,8.5,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2995,-17.0,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2996,-8.5,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2997,0.0,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2998,8.5,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
2999,17.0,17.0,1.0,-2.4492935982947064e-16,0.0,130.0,22.0
3000,-17.0,-17.0,1.0,0.0,300.0,-110.0,-60.0
3001,-8.5,-17.0,1.0,0.0,300.0,-110.0,-60.0
3002,0.0,-17.0,1.0,0.0,300.0,-110.0,-60.0
3003,8.5,-17.0,1.0,0.0,300.0,-110.0,-60.0
3004,17.0,-17.0,1.0,0.0,300.0,-110.0,-60.0
3005,-17.0,-8.5,1.0,0.0,300.0,-110.0,-60.0
3006,-8.5,-8.5,1.0,0.0,300.0,-110.0,-60.0
3007,0.0,-8.5,1.0,0.0,300.0,-110.0,-60.0
3008,8.5,-8.5,1.0,0.0,300.0,-110.0,-60.0
3009,17.0,-8.5,1.0,0.0,300.0,-110.0,-60.0
3010,-17.0,0.0,1.0,0.0,300.0,-110.0,-60.0
3011,-8.5,0.0,1.0,0.0,300.0,-110.0,-60.0
3012,8.5,0.0,1.0,0.0,300.0,-110.0,-60.0
3013,17.0,0.0,1.0,0.0,300.0,-110.0,-60.0
3014,-17.0,8.5,1.0,0.0,300.0,-110.0,-60.0
3015,-8.5,8.5,1.0,0.0,300.0,-110.0,-60.0
3016,0.0,8.5,1.0,0.0,300.0,-110.0,-60.0
3017,8.5,8.5,1.0,0.0,300.0,-110.0,-60.0
3018,17.0,8.5,1.0,0.0,300.0,-110.0,-60.0
3019,-17.0,17.0,1.0,0.0,300.0,-110.0,-60.0
3020,-8.5,17.0,1.0,0.0,300.0,-110.0,-60.0
3021,0.0,17.0,1.0,0.0,300.0,-110.0,-60.0
3022,8.5,17.0,1.0,0.0,300.0,-110.0,-60.0
3023,17.0,17.0,1.0,0.0,300.0,-110.0,-60.0
3024,-17.0,-17.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3025,-8.5,-17.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3026,0.0,-17.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3027,8.5,-17.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3028,17.0,-17.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3029,-17.0,-8.5,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3030,-8.5,-8.5,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3031,0.0,-8.5,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3032,8.5,-8.5,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3033,17.0,-8.5,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3034,-17.0,0.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3035,-8.5,0.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3036,8.5,0.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3037,17.0,0.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3038,-17.0,8.5,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3039,-8.5,8.5,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3040,0.0,8.5,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3041,8.5,8.5,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3042,17.0,8.5,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3043,-17.0,17.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3044,-8.5,17.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3045,0.0,17.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3046,8.5,17.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3047,17.0,17.0,6.123233995736766e-17,1.0,300.0,-110.0,-60.0
3048,-17.0,-17.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3049,-8.5,-17.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3050,0.0,-17.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3051,8.5,-17.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3052,17.0,-17.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3053,-17.0,-8.5,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3054,-8.5,-8.5,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3055,0.0,-8.5,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3056,8.5,-8.5,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3057,17.0,-8.5,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3058,-17.0,0.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3059,-8.5,0.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3060,8.5,0.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3061,17.0,0.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3062,-17.0,8.5,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3063,-8.5,8.5,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3064,0.0,8.5,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3065,8.5,8.5,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3066,17.0,8.5,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3067,-17.0,17.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3068,-8.5,17.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3069,0.0,17.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3070,8.5,17.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3071,17.0,17.0,-1.0,1.2246467991473532e-16,300.0,-110.0,-60.0
3072,-17.0,-17.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3073,-8.5,-17.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3074,0.0,-17.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3075,8.5,-17.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3076,17.0,-17.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3077,-17.0,-8.5,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3078,-8.5,-8.5,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3079,0.0,-8.5,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3080,8.5,-8.5,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3081,17.0,-8.5,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3082,-17.0,0.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3083,-8.5,0.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3084,8.5,0.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3085,17.0,0.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3086,-17.0,8.5,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3087,-8.5,8.5,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3088,0.0,8.5,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3089,8.5,8.5,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3090,17.0,8.5,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3091,-17.0,17.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3092,-8.5,17.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3093,0.0,17.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3094,8.5,17.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3095,17.0,17.0,-1.8369701987210297e-16,-1.0,300.0,-110.0,-60.0
3096,-17.0,-17.0,1.0,-2.4492935982947064e-16,300.0,-110.0,-60.0
3097,-8.5,-17.0,1.0,-2.4492935982947064e-16,300.0,-110.0,-60.0
3098,0.0,-17.0,1.0,-2.4492935982947064e-16,300.0,-110.0,-60.0
3099,8.5,-17.0,1.0,-2.4492935982947064e-16,300.0,-110.0,-60.0
3100,17.0,-17.0,1.0,-2.4492935982947064e-16,300.0,-110.0,-60.0
3101,-17.0,-8.5,1.0,-2.4492935982947064e-16,300.0,-110.0,-60.0
